restaurant_id,featureForExcel
32777.0,루프탑이 있는
32777.0,반려동물 동반 가능
32777.0,주차 가능
32777.0,바다가 보이는
32776.0,전망이 좋은
32776.0,연중무휴
32776.0,루프탑이 있는
32776.0,반려동물 동반 가능
32776.0,주차 가능
32776.0,바다가 보이는
34589.0,연중무휴
34589.0,주차 가능
34521.0,전망이 좋은
34521.0,주차 가능
34125.0,인테리어가 좋은
34125.0,전망이 좋은
34125.0,테라스가 있는
34125.0,반려동물 동반 가능
34125.0,바다가 보이는
34125.0,카운터 석이 있는
34125.0,포토존이 있는
,
33824.0,전망이 좋은
33824.0,연중무휴
33824.0,주차 가능
33808.0,전망이 좋은
33808.0,테라스가 있는
33808.0,연중무휴
33808.0,주차 가능
33808.0,바다가 보이는
35767.0,카운터 석이 있는
,
,
,
,
35471.0,주차 가능
35462.0,연중무휴
35462.0,저녁에만 영업하는
35462.0,주차 가능
35377.0,아침을 먹을 수 있는
35377.0,연중무휴
35377.0,주차 가능
35302.0,연중무휴
35302.0,주차 가능
35273.0,주차 가능
35155.0,저녁에만 영업하는
35155.0,주차 가능
35807.0,주차 가능
35329.0,술 한잔하기 좋은
35329.0,저녁에만 영업하는
34795.0,연중무휴
33429.0,연중무휴
33137.0,연중무휴
32982.0,연중무휴
,
30713.0,연인과 같이 가면 좋은
30713.0,연중무휴
30282.0,새벽까지 영업하는
30282.0,저녁에만 영업하는
,
,
27702.0,발레 파킹
27309.0,술 한잔하기 좋은
27309.0,새벽까지 영업하는
27309.0,연중무휴
27309.0,저녁에만 영업하는
27309.0,음악 감상을 할 수 있는
27292.0,24시간 영업하는
27292.0,아침을 먹을 수 있는
27292.0,연중무휴
27292.0,주차 가능
27226.0,브런치 메뉴가 있는
,
,
34344.0,술 한잔하기 좋은
34344.0,새벽까지 영업하는
34344.0,저녁에만 영업하는
34344.0,카운터 석이 있는
,
32616.0,연인과 같이 가면 좋은
32616.0,술 한잔하기 좋은
32616.0,전망이 좋은
32616.0,테라스가 있는
32616.0,저녁에만 영업하는
32616.0,루프탑이 있는
32616.0,플랜테리어
32540.0,연중무휴
32053.0,연중무휴
31797.0,연중무휴
31797.0,다이어트 메뉴가 있는
31797.0,반려동물 동반 가능
31797.0,반려견 메뉴가 있는
31312.0,연중무휴
,
,
,
23104.0,술 한잔하기 좋은
23104.0,새벽까지 영업하는
23104.0,저녁에만 영업하는
23104.0,주차 가능
7856.0,24시간 영업하는
7856.0,아침을 먹을 수 있는
7856.0,연중무휴
7856.0,주차 가능
33786.0,테라스가 있는
33786.0,연중무휴
33786.0,반려동물 동반 가능
32190.0,미술 작품이 있는
32190.0,반려동물 동반 가능
32190.0,주차 가능
28273.0,술 한잔하기 좋은
28273.0,새벽까지 영업하는
28273.0,저녁에만 영업하는
28122.0,가족과 외식하기 좋은
28122.0,회식하기 좋은
27473.0,술 한잔하기 좋은
27473.0,저녁에만 영업하는
5665.0,술 한잔하기 좋은
5665.0,저녁에만 영업하는
35944.0,주차 가능
34422.0,연중무휴
34422.0,레트로풍
,
31110.0,연중무휴
28222.0,연인과 같이 가면 좋은
28222.0,술 한잔하기 좋은
28222.0,연중무휴
28222.0,주차 가능
27308.0,24시간 영업하는
27308.0,아침을 먹을 수 있는
27308.0,연중무휴
27308.0,주차 가능
,
25741.0,연중무휴
,
12577.0,새벽까지 영업하는
7923.0,역사가 오래된
7923.0,연중무휴
7923.0,저녁에만 영업하는
7061.0,새벽까지 영업하는
34734.0,연중무휴
34734.0,카운터 석이 있는
34176.0,소개팅하기 좋은
34176.0,연인과 같이 가면 좋은
34176.0,연중무휴
34176.0,주차 가능
,
30390.0,연중무휴
28046.0,레트로풍
26804.0,새벽까지 영업하는
26804.0,연중무휴
26804.0,저녁에만 영업하는
21509.0,술 한잔하기 좋은
,
,
35157.0,낮에만 영업하는
35157.0,주차 가능
33855.0,테라스가 있는
33855.0,연중무휴
,
,
30454.0,연중무휴
,
28001.0,정원이나 산책로가 있는
28001.0,테라스가 있는
28001.0,연중무휴
,
5810.0,연중무휴
4880.0,새벽까지 영업하는
4880.0,연중무휴
1063.0,새벽까지 영업하는
1063.0,연중무휴
1063.0,주차 가능
36209.0,프라이빗룸이 있는
35940.0,반려동물 동반 가능
,
32945.0,소개팅하기 좋은
32945.0,연인과 같이 가면 좋은
32945.0,연중무휴
32155.0,연중무휴
32012.0,새벽까지 영업하는
32012.0,저녁에만 영업하는
28315.0,술 한잔하기 좋은
28315.0,새벽까지 영업하는
28315.0,연중무휴
28315.0,저녁에만 영업하는
28040.0,술 한잔하기 좋은
28040.0,새벽까지 영업하는
28040.0,연중무휴
28040.0,저녁에만 영업하는
28040.0,일본풍
28040.0,레트로풍
27782.0,술 한잔하기 좋은
27782.0,새벽까지 영업하는
27782.0,저녁에만 영업하는
27342.0,연인과 같이 가면 좋은
26861.0,연중무휴
12945.0,술 한잔하기 좋은
12945.0,새벽까지 영업하는
12945.0,저녁에만 영업하는
12945.0,음악 감상을 할 수 있는
1430.0,연인과 같이 가면 좋은
1430.0,술 한잔하기 좋은
1430.0,공연이 있는
1430.0,저녁에만 영업하는
1430.0,주차 가능
33358.0,연중무휴
30351.0,일본풍
28278.0,연중무휴
28009.0,술 한잔하기 좋은
28009.0,새벽까지 영업하는
28009.0,저녁에만 영업하는
28009.0,음악 감상을 할 수 있는
27719.0,현지인 셰프가 있는
27719.0,에스닉
27719.0,주차 가능
24425.0,새벽까지 영업하는
24425.0,연중무휴
24425.0,주차 가능
21700.0,테라스가 있는
21700.0,새벽까지 영업하는
21700.0,연중무휴
21700.0,저녁에만 영업하는
,
14527.0,주차 가능
12933.0,테라스가 있는
12933.0,새벽까지 영업하는
12933.0,연중무휴
,
5797.0,연중무휴
,
532.0,모던/스타일리시
532.0,주차 가능
532.0,카운터 석이 있는
,
33992.0,연중무휴
30822.0,연중무휴
30822.0,주차 가능
28010.0,술 한잔하기 좋은
28010.0,연중무휴
27701.0,아침을 먹을 수 있는
27147.0,연중무휴
27062.0,술 한잔하기 좋은
27062.0,새벽까지 영업하는
27062.0,연중무휴
27062.0,저녁에만 영업하는
,
26893.0,연중무휴
26271.0,새벽까지 영업하는
26271.0,연중무휴
26271.0,주차 가능
,
8424.0,새벽까지 영업하는
8424.0,에스닉
6583.0,술 한잔하기 좋은
6583.0,새벽까지 영업하는
6583.0,연중무휴
6583.0,저녁에만 영업하는
6563.0,술 한잔하기 좋은
6563.0,새벽까지 영업하는
6563.0,저녁에만 영업하는
5288.0,술 한잔하기 좋은
5288.0,새벽까지 영업하는
5288.0,연중무휴
5288.0,저녁에만 영업하는
4205.0,발레 파킹
33689.0,연중무휴
33689.0,저녁에만 영업하는
33689.0,카운터 석이 있는
31669.0,주차 가능
31071.0,테라스가 있는
31071.0,연중무휴
31071.0,루프탑이 있는
,
,
,
27164.0,술 한잔하기 좋은
27164.0,새벽까지 영업하는
27164.0,저녁에만 영업하는
16226.0,해외 유명 브랜드
16226.0,새벽까지 영업하는
16226.0,저녁에만 영업하는
,
7016.0,연인과 같이 가면 좋은
7016.0,외국인 접대에 좋은
7016.0,술 한잔하기 좋은
7016.0,테라스가 있는
7016.0,모던/스타일리시
,
,
30759.0,술 한잔하기 좋은
30759.0,새벽까지 영업하는
30759.0,저녁에만 영업하는
29939.0,술 한잔하기 좋은
29939.0,테라스가 있는
29939.0,새벽까지 영업하는
29939.0,연중무휴
29939.0,저녁에만 영업하는
29744.0,연인과 같이 가면 좋은
29744.0,술 한잔하기 좋은
29744.0,새벽까지 영업하는
29744.0,연중무휴
29744.0,저녁에만 영업하는
29744.0,전통주 리스트가 좋은
28944.0,소개팅하기 좋은
28944.0,연인과 같이 가면 좋은
28309.0,새벽까지 영업하는
28309.0,연중무휴
28309.0,저녁에만 영업하는
,
24919.0,술 한잔하기 좋은
24919.0,새벽까지 영업하는
24919.0,저녁에만 영업하는
14970.0,공연이 있는
14970.0,새벽까지 영업하는
,
,
3895.0,연중무휴
3895.0,코지한 분위기
3828.0,테라스가 있는
3487.0,미술 작품이 있는
3487.0,새벽까지 영업하는
3487.0,레트로풍
3487.0,반려동물 동반 가능
36114.0,발레 파킹
,
34210.0,반려동물 동반 가능
33634.0,주차 가능
,
29906.0,24시간 영업하는
29055.0,주차 가능
,
27725.0,주차 가능
,
,
,
4091.0,비즈니스 다이닝에 좋은
4091.0,연인과 같이 가면 좋은
4091.0,프라이빗룸이 있는
4091.0,주차 가능
36352.0,반려동물 동반 가능
31802.0,연중무휴
31802.0,반려동물 동반 가능
,
,
,
28221.0,소개팅하기 좋은
28221.0,연인과 같이 가면 좋은
28221.0,테라스가 있는
28221.0,주차 가능
28023.0,연인과 같이 가면 좋은
28023.0,브런치 메뉴가 있는
28023.0,아침을 먹을 수 있는
28023.0,주차 가능
,
,
27700.0,역사가 오래된
626.0,주차 가능
,
35180.0,새벽까지 영업하는
35180.0,저녁에만 영업하는
,
,
30562.0,연중무휴
23260.0,술 한잔하기 좋은
23260.0,새벽까지 영업하는
23260.0,저녁에만 영업하는
23260.0,음악 감상을 할 수 있는
12870.0,새벽까지 영업하는
12870.0,연중무휴
12870.0,주차 가능
12868.0,연중무휴
12868.0,주차 가능
12867.0,술 한잔하기 좋은
12867.0,새벽까지 영업하는
12867.0,연중무휴
,
520.0,술 한잔하기 좋은
520.0,새벽까지 영업하는
,
30710.0,역사가 오래된
30710.0,새벽까지 영업하는
30710.0,연중무휴
30710.0,저녁에만 영업하는
22367.0,역사가 오래된
12857.0,연중무휴
12857.0,주차 가능
12857.0,카운터 석이 있는
9132.0,주차 가능
,
3915.0,연인과 같이 가면 좋은
3915.0,연중무휴
3913.0,역사가 오래된
3913.0,아침을 먹을 수 있는
3913.0,연중무휴
3913.0,주차 가능
3894.0,연인과 같이 가면 좋은
3894.0,주차 가능
1438.0,주차 가능
897.0,연중무휴
13.0,역사가 오래된
13.0,주차 가능
,
,
30070.0,저녁에만 영업하는
27650.0,새벽까지 영업하는
27650.0,연중무휴
27650.0,저녁에만 영업하는
27650.0,일본풍
26717.0,술 한잔하기 좋은
26717.0,연중무휴
26717.0,저녁에만 영업하는
23486.0,주차 가능
,
13017.0,낮에만 영업하는
,
34588.0,연중무휴
34588.0,주차 가능
32754.0,주차 가능
,
28293.0,저녁에만 영업하는
28293.0,주차 가능
,
22370.0,연중무휴
36380.0,주차 가능
35887.0,주차 가능
,
33935.0,술 한잔하기 좋은
33935.0,주차 가능
33717.0,주차 가능
32832.0,아침을 먹을 수 있는
32832.0,연중무휴
29769.0,연중무휴
29769.0,주차 가능
,
29620.0,테라스가 있는
29620.0,연중무휴
,
25572.0,연중무휴
23092.0,미술 작품이 있는
23092.0,모던/스타일리시
,
9290.0,인테리어가 좋은
9290.0,테라스가 있는
9290.0,발레 파킹
7810.0,역사가 오래된
7810.0,아침을 먹을 수 있는
,
34655.0,브런치 메뉴가 있는
34655.0,아침을 먹을 수 있는
34655.0,연중무휴
31584.0,연중무휴
,
,
12630.0,주차 가능
8963.0,주차 가능
,
,
33692.0,테라스가 있는
33183.0,연인과 같이 가면 좋은
33183.0,술 한잔하기 좋은
33183.0,프라이빗룸이 있는
33183.0,카운터 석이 있는
32257.0,술 한잔하기 좋은
32257.0,저녁에만 영업하는
32048.0,테라스가 있는
32048.0,연중무휴
32048.0,주차 가능
,
30241.0,술 한잔하기 좋은
30241.0,인테리어가 좋은
30241.0,전망이 좋은
30241.0,연중무휴
30241.0,모던/스타일리시
30241.0,루프탑이 있는
,
27572.0,연인과 같이 가면 좋은
27572.0,술 한잔하기 좋은
27572.0,저녁에만 영업하는
,
7001.0,역사가 오래된
,
,
30993.0,소개팅하기 좋은
30993.0,연인과 같이 가면 좋은
30993.0,브런치 메뉴가 있는
30993.0,연중무휴
30993.0,전통 한옥 리뉴얼
30662.0,술 한잔하기 좋은
30662.0,저녁에만 영업하는
29507.0,미술 작품이 있는
29507.0,테라스가 있는
29507.0,주차 가능
,
29241.0,역사가 오래된
29241.0,아침을 먹을 수 있는
,
,
17911.0,연중무휴
16438.0,연중무휴
12996.0,주차 가능
7952.0,아침을 먹을 수 있는
5871.0,역사가 오래된
5871.0,아침을 먹을 수 있는
5871.0,연중무휴
26316.0,연중무휴
26316.0,주차 가능
26316.0,카운터 석이 있는
35408.0,주차 가능
35411.0,아침을 먹을 수 있는
35344.0,새벽까지 영업하는
34528.0,테라스가 있는
34528.0,저녁에만 영업하는
34528.0,주차 가능
34189.0,가족과 외식하기 좋은
34189.0,연인과 같이 가면 좋은
34189.0,브런치 메뉴가 있는
34189.0,전망이 좋은
34189.0,주차 가능
33414.0,저녁에만 영업하는
33414.0,레트로풍
32064.0,카운터 석이 있는
29698.0,주차 가능
29698.0,카운터 석이 있는
23182.0,연중무휴
23182.0,주차 가능
23156.0,주차 가능
19982.0,주차 가능
,
7858.0,술 한잔하기 좋은
7858.0,24시간 영업하는
7858.0,아침을 먹을 수 있는
7858.0,연중무휴
1573.0,저녁에만 영업하는
546.0,24시간 영업하는
546.0,아침을 먹을 수 있는
546.0,연중무휴
546.0,주차 가능
174.0,24시간 영업하는
174.0,아침을 먹을 수 있는
174.0,연중무휴
174.0,주차 가능
159.0,가족과 외식하기 좋은
159.0,주차 가능
34192.0,주차 가능
34106.0,에스닉
34106.0,주차 가능
34106.0,카운터 석이 있는
33983.0,주차 가능
33764.0,낮에만 영업하는
33764.0,연중무휴
33764.0,주차 가능
33021.0,주차 가능
32196.0,술 한잔하기 좋은
32196.0,새벽까지 영업하는
32196.0,저녁에만 영업하는
31933.0,술 한잔하기 좋은
31933.0,연중무휴
31933.0,저녁에만 영업하는
29771.0,연중무휴
28286.0,아침을 먹을 수 있는
,
15235.0,연중무휴
6916.0,24시간 영업하는
6916.0,아침을 먹을 수 있는
6916.0,연중무휴
6916.0,주차 가능
31979.0,연중무휴
31979.0,주차 가능
30682.0,술 한잔하기 좋은
29006.0,연인과 같이 가면 좋은
29006.0,현지인 셰프가 있는
29006.0,낮에만 영업하는
,
6889.0,술 한잔하기 좋은
6889.0,연중무휴
36184.0,카운터 석이 있는
34198.0,비건 메뉴가 있는
34198.0,저녁에만 영업하는
34198.0,카운터 석이 있는
34108.0,연중무휴
34108.0,저녁에만 영업하는
34108.0,카운터 석이 있는
33417.0,인테리어가 좋은
33417.0,연중무휴
33417.0,저녁에만 영업하는
33417.0,프라이빗룸이 있는
33417.0,주차 가능
33417.0,카운터 석이 있는
29461.0,연인과 같이 가면 좋은
29461.0,연중무휴
29461.0,주차 가능
29122.0,술 한잔하기 좋은
29122.0,카운터 석이 있는
7897.0,새벽까지 영업하는
7897.0,저녁에만 영업하는
36356.0,카운터 석이 있는
,
34461.0,술 한잔하기 좋은
34461.0,전통주 리스트가 좋은
34285.0,반려동물 동반 가능
34285.0,플랜테리어
,
33642.0,주차 가능
32613.0,주차 가능
,
,
,
30371.0,인테리어가 좋은
,
35911.0,카운터 석이 있는
,
34004.0,술 한잔하기 좋은
34004.0,새벽까지 영업하는
34004.0,저녁에만 영업하는
34004.0,카운터 석이 있는
,
33285.0,소개팅하기 좋은
33285.0,연인과 같이 가면 좋은
33285.0,가격대비 만족도가 높은
,
,
30474.0,발레 파킹
29977.0,연중무휴
29977.0,코지한 분위기
29553.0,연인과 같이 가면 좋은
29553.0,술 한잔하기 좋은
29553.0,전통주 리스트가 좋은
29553.0,주차 가능
19821.0,24시간 영업하는
19821.0,아침을 먹을 수 있는
19821.0,연중무휴
19821.0,주차 가능
12629.0,아침을 먹을 수 있는
12629.0,연중무휴
12629.0,발레 파킹
36419.0,카운터 석이 있는
34287.0,주차 가능
34287.0,카운터 석이 있는
32694.0,저녁에만 영업하는
32694.0,전통 한옥 재현
32658.0,브런치 메뉴가 있는
32658.0,주차 가능
,
29836.0,연중무휴
29836.0,주차 가능
,
28582.0,역사가 오래된
28582.0,아침을 먹을 수 있는
28154.0,저녁에만 영업하는
28154.0,주차 가능
28154.0,카운터 석이 있는
,
9069.0,역사가 오래된
9069.0,술 한잔하기 좋은
9069.0,주차 가능
974.0,가족과 외식하기 좋은
974.0,역사가 오래된
974.0,회식하기 좋은
974.0,주차 가능
917.0,새벽까지 영업하는
917.0,저녁에만 영업하는
35885.0,주차 가능
,
,
35500.0,주차 가능
35369.0,연중무휴
35369.0,저녁에만 영업하는
35369.0,주차 가능
34389.0,연중무휴
34389.0,반려동물 동반 가능
34389.0,주차 가능
30897.0,술 한잔하기 좋은
30897.0,새벽까지 영업하는
30897.0,연중무휴
30897.0,저녁에만 영업하는
19737.0,연중무휴
18656.0,아침을 먹을 수 있는
16815.0,술 한잔하기 좋은
16815.0,새벽까지 영업하는
16815.0,연중무휴
16815.0,주차 가능
13158.0,아침을 먹을 수 있는
9189.0,아침을 먹을 수 있는
9068.0,역사가 오래된
9068.0,술 한잔하기 좋은
9068.0,새벽까지 영업하는
9068.0,주차 가능
8345.0,저녁에만 영업하는
7320.0,술 한잔하기 좋은
7320.0,주차 가능
78.0,역사가 오래된
78.0,아침을 먹을 수 있는
,
,
33947.0,미술 작품이 있는
33947.0,주차 가능
31789.0,전망이 좋은
31789.0,아침을 먹을 수 있는
31789.0,연중무휴
31789.0,주차 가능
29519.0,카운터 석이 있는
29230.0,술 한잔하기 좋은
29230.0,새벽까지 영업하는
21918.0,점심 뷔페를 하는
21918.0,연중무휴
21918.0,주차 가능
